Date,Close,High,Low,Open,Volume
,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS
2018-03-15,1178.361572265625,1191.8505409320148,1172.571863989468,1188.7503257321093,2348906
2018-03-16,1160.2940673828125,1179.3058778733525,1151.7942156806246,1177.9919080871757,7197482
2018-03-19,1162.470458984375,1169.4510304441892,1157.9536186280245,1161.6492152832204,3489940
2018-03-20,1176.369873046875,1179.7985048374778,1157.5428239097507,1157.9534456990057,4024984
2018-03-21,1173.043701171875,1184.3563505968543,1170.2720043195393,1179.5109938273251,3907678
2018-03-22,1162.614013671875,1180.9276848593065,1159.0005219680254,1174.3577363975644,2326094
2018-03-23,1157.1937255859375,1163.743223156008,1148.9402879834404,1150.5622239594732,3654122
2018-03-26,1156.7216796875,1160.9921065627746,1142.1651560579753,1157.5429233365505,2964210
2018-03-27,1169.3280029296875,1175.6105382556286,1159.2062128625255,1160.0069055438878,2494574
2018-03-28,1169.92333984375,1180.5379560001022,1160.006861113144,1164.482599698706,6865654
2018-04-02,1194.765869140625,1196.5521143527826,1166.1660963493146,1166.1660963493146,1662988
2018-04-03,1195.4229736328125,1203.0810317582661,1187.559604562982,1187.559604562982,1937290
2018-04-04,1195.2789306640625,1204.7643341307246,1187.5182189182194,1202.8959849328112,2841820
2018-04-05,1214.5989990234375,1216.9806260344478,1199.159676114876,1201.7055117820314,1809424
2018-04-06,1211.457763671875,1215.4407758943348,1201.705493932858,1212.9770445918462,1129018
2018-04-09,1200.6171875,1216.8778528650014,1196.9626931336188,1207.1050327819744,1235866
2018-04-10,1206.2425537109375,1214.311231405429,1201.3560944899225,1201.3560944899225,1184532
2018-04-11,1237.6759033203125,1242.1311908318496,1209.5278535590644,1211.5809629653982,3124416
2018-04-12,1289.044677734375,1293.4588627421458,1235.1300073104971,1235.971802175828,6114360
2018-04-13,1294.814208984375,1330.7436294428683,1286.109043734617,1293.459136505755,8179118
2018-04-16,1308.918701171875,1313.9693699810884,1277.341920979666,1279.4976856940093,6270274
2018-04-17,1300.275146484375,1311.916215389831,1292.309022713186,1308.918655935968,3301724
2018-04-18,1297.1953125,1311.300110571637,1291.754573884792,1300.0285626979473,2433066
2018-04-19,1310.3560791015625,1321.0527999976118,1299.9263225989694,1305.7365825749137,4820952
2018-04-20,1397.1202392578125,1405.2916739053492,1330.4147423641698,1334.5209607048,18465662
2018-04-23,1399.666015625,1460.9513217775602,1391.8231990744196,1405.969100612169,15185910
2018-04-24,1390.2218017578125,1413.8325577151063,1372.5035093435629,1400.2204837282122,8314336
2018-04-25,1424.960693359375,1430.196122749284,1381.7632881686113,1389.9551752817476,8196574
2018-04-26,1453.2933349609375,1461.8137380690648,1423.6259072711932,1423.6259072711932,12135034
2018-04-27,1417.4462890625,1455.2440561115714,1404.326939024146,1447.4422397836593,4501330
2018-04-30,1450.357666015625,1457.2971360876757,1411.5538961197992,1417.4462602876206,3458558
2018-05-02,1437.0736083984375,1450.3982654233448,1425.3914385322112,1449.7002284307976,3158046
2018-05-03,1429.723388671875,1447.8522989402775,1425.0216894074058,1441.2002466013894,3761550
2018-05-04,1429.2716064453125,1435.9442096500059,1424.857422786823,1433.8911009716385,2347244
2018-05-07,1404.717041015625,1433.0705047190625,1400.5902706584409,1433.0705047190625,3484426
2018-05-08,1413.0316162109375,1431.6328024594268,1394.7589474286503,1410.3625747034125,2992820
2018-05-09,1432.7828369140625,1435.0207059398874,1412.6212640403548,1412.6212640403548,2615050
2018-05-10,1417.1588134765625,1441.7550248587663,1412.621421492173,1438.3879453735651,3858678
2018-05-11,1419.4993896484375,1431.0173542569892,1413.5659231075138,1418.370179397589,2627876
2018-05-14,1409.890869140625,1425.2686395112678,1400.5492207543152,1419.5199328120004,2433894
2018-05-15,1429.9493408203125,1435.4517331846505,1409.9520788661828,1416.6452343712208,1952890
2018-05-16,1434.67138671875,1440.871815651917,1427.0133306766384,1428.9432329788597,1648450
2018-05-17,1433.8094482421875,1450.788602210076,1427.3216027253584,1442.494060587057,2968048
2018-05-18,1438.0185546875,1444.444747813121,1419.9306385622206,1429.2928386465956,1874996
2018-05-21,1460.4794921875,1474.9539146517186,1444.5884441702985,1448.9615274533087,3446178
2018-05-22,1440.830810546875,1467.9524007997406,1434.5893791647436,1460.9923812593172,1857416
2018-05-23,1435.164306640625,1455.654294551594,1429.374499106939,1447.4418584751393,1507298
2018-05-24,1479.7579345703125,1484.3979815056887,1438.1414703975627,1441.2826874370587,2962316
2018-05-25,1472.4078369140625,1508.953181244731,1466.9670974491034,1488.5041932435183,3769772
2018-05-28,1438.0185546875,1485.0142146790834,1431.4280526396474,1485.0142146790834,3716798
2018-05-29,1446.825927734375,1455.2436747241734,1432.2488536788705,1449.4538671826242,3525312
2018-05-30,1442.9664306640625,1450.727144322461,1429.990738778084,1440.8927700597278,3779106
2018-05-31,1441.7239990234375,1456.6293901693666,1429.3441829492658,1435.8860137244876,5049371
2018-06-01,1434.6025390625,1455.3459167445849,1421.2291709647473,1452.4476460711248,1603856
2018-06-04,1444.3740234375,1448.3073911378458,1418.1653531753045,1444.9950814954493,1681483
2018-06-05,1425.6182861328125,1450.709076265631,1416.9649161914301,1444.167243421012,2449568
2018-06-06,1429.0543212890625,1436.6312483809452,1420.318065824689,1426.7771088402462,2236512
2018-06-07,1437.1695556640625,1448.3071545840353,1427.439647678721,1428.433299975678,2414762
2018-06-08,1446.73388671875,1455.1803361565028,1436.7141712169084,1436.7141712169084,2582138
2018-06-11,1448.88671875,1459.900186569377,1443.3386416281473,1446.73373812437,2179378
2018-06-12,1474.8057861328125,1478.118095590719,1451.619619927468,1454.9319293853741,4608875
2018-06-13,1510.4959716796875,1516.7479965102916,1488.883171662609,1503.7885649273069,5370983
2018-06-14,1480.2296142578125,1517.2860733379164,1477.2898994168786,1515.3814551193318,3819998
2018-06-15,1523.703857421875,1529.5417424306343,1481.0992146222477,1490.5393171811281,9183574
2018-06-18,1514.553466796875,1546.807039010616,1508.881157189901,1546.807039010616,4674987
2018-06-19,1510.8270263671875,1522.8341471577187,1507.928755831542,1508.8810649385564,3245034
2018-06-20,1509.1295166015625,1520.5984686940033,1505.9414390408056,1517.0376956778891,3107695
2018-06-21,1506.5626220703125,1517.0378215680703,1505.113486596653,1517.0378215680703,2910659
2018-06-22,1498.654541015625,1512.897432071832,1490.1667475406734,1512.897432071832,2949458
2018-06-25,1506.4793701171875,1509.0463890909853,1495.507347770587,1500.3930232208952,2083217
2018-06-26,1533.599365234375,1541.0520619336783,1507.928965492331,1509.5851203143984,4679712
2018-06-27,1538.567626953125,1561.0499459167759,1532.9781051652167,1540.2237815569497,4081208
2018-06-28,1525.8980712890625,1549.3327004031294,1512.3176838039797,1544.3642363719061,4888125
2018-06-29,1530.0799560546875,1546.3516965455235,1525.566974834521,1527.7199557736494,3506276
2018-07-02,1533.0606689453125,1538.4018274133566,1524.572877839411,1533.5989393297318,2650290
2018-07-03,1551.8582763671875,1556.702508267643,1537.7809625223738,1540.1823057819197,3242233
2018-07-04,1545.316650390625,1556.7027145681514,1537.8639538380621,1556.7027145681514,2700614
2018-07-05,1557.033935546875,1562.9960522398342,1541.9628666048804,1550.9889302491174,2472571
2018-07-06,1584.0709228515625,1590.7369876215039,1558.1521559574987,1559.1458085928143,3713781
2018-07-09,1559.2694091796875,1593.5518263905956,1553.886907236157,1593.2205752850339,6151747
2018-07-10,1552.7274169921875,1572.4356932560356,1549.1253016684852,1571.6904036171509,5303302
2018-07-11,1639.5106201171875,1654.4988022632979,1568.5029763263576,1573.3472093594924,22903802
2018-07-12,1632.4302978515625,1648.6192508161537,1623.4456786328622,1642.905496764906,6921701
2018-07-13,1640.503662109375,1654.4153990059463,1634.6243344160955,1635.4524115865192,4148185
2018-07-16,1647.2115478515625,1652.842514687774,1637.481638258586,1647.8740502147646,2582159
2018-07-17,1661.275634765625,1666.9593734469897,1643.7264901933731,1650.3644568372636,3315492
2018-07-18,1659.6990966796875,1669.1996459195261,1653.7249672178207,1663.6403893727152,2013869
2018-07-19,1644.05859375,1668.1626520650864,1634.5994699607786,1661.2342938585082,1746318
2018-07-20,1656.6705322265625,1659.4916883542317,1646.2157548473979,1646.9625463646241,1934995
2018-07-23,1664.179931640625,1667.747778339087,1647.8754039872101,1660.3215928390773,2086201
2018-07-24,1658.661865234375,1671.9377981226942,1646.3401602798697,1671.9377981226942,2038423
2018-07-25,1644.1417236328125,1661.151516887656,1633.2720711274321,1661.068562543884,1535492
2018-07-26,1630.20166015625,1647.045541727644,1622.2361201111555,1638.7065552709646,3503036
2018-07-27,1612.81884765625,1630.1605599605462,1609.9562643644203,1627.0074845279987,2033977
2018-07-30,1613.5238037109375,1621.9042167673035,1602.6956808451691,1612.1962305721543,1579251
2018-07-31,1609.8726806640625,1615.5149923386753,1599.7498229219136,1611.3662635447906,2204803
2018-08-01,1639.9925537109375,1644.1828104647961,1617.8383816358955,1617.962762474516,2425180
2018-08-02,1616.6766357421875,1647.0453098630544,1613.8554799413807,1642.8965811228452,1509287
2018-08-03,1642.4407958984375,1644.5982166816289,1623.398164360192,1623.398164360192,1505131
2018-08-06,1639.2044677734375,1658.620439790998,1636.4662659313015,1657.0024758853133,1532249
2018-08-07,1632.400390625,1642.1914316474233,1626.7166521132867,1641.4031123595917,1353521
2018-08-08,1637.9185791015625,1641.4865273622668,1627.9616272529208,1636.259087126789,1315062
2018-08-09,1638.2086181640625,1643.5605394058905,1631.2802609145922,1642.8967022435872,2060297
2018-08-10,1653.7666015625,1656.5877579968733,1636.3005104161323,1643.68516820227,2784105
2018-08-13,1659.6163330078125,1663.0182710446097,1651.1943916072214,1657.666450340519,3559575
2018-08-14,1662.4373779296875,1679.903467716333,1644.8882325261932,1652.8537726186953,3311765
2018-08-16,1666.5447998046875,1676.1284063827318,1655.343229081579,1659.740923287814,2152065
2018-08-17,1670.0709228515625,1677.663117469527,1662.8106468237643,1670.9836230090193,1213731
2018-08-20,1667.7476806640625,1679.40565072081,1662.5617689461747,1679.40565072081,1587032
2018-08-21,1674.13671875,1679.405584590433,1662.810667746654,1667.913624933583,1376866
2018-08-23,1688.61572265625,1691.0220058268167,1676.335545113519,1678.4099096937775,3046791
2018-08-24,1695.170654296875,1697.6598916746973,1685.2137047855865,1688.6156422778113,1570533
2018-08-27,1701.7255859375,1708.4466079700626,1688.532708702806,1695.1706751252248,1532702
2018-08-28,1716.9100341796875,1719.2333630230303,1702.6384463915338,1705.1276838862582,1987983
2018-08-29,1719.2335205078125,1723.0504327125586,1697.3282082902058,1719.6483934616028,1525867
2018-08-30,1727.86279296875,1730.0202133534049,1713.8401681925457,1715.9145329567582,2408020
2018-08-31,1724.5435791015625,1735.8282029421391,1720.8927786338415,1727.779709246488,2504554
2018-09-03,1703.3848876953125,1734.1685345782062,1699.6510319988522,1729.853897399446,1439711
2018-09-04,1741.5533447265625,1746.4074385920405,1706.745549608313,1709.1104061221931,4420803
2018-09-05,1725.2489013671875,1748.4817830496602,1721.764009629747,1742.4661261854485,1681106
2018-09-06,1721.9718017578125,1727.116186106607,1709.5256125713609,1721.7228374591446,2238097
2018-09-07,1725.746826171875,1729.1901900983044,1713.7568376980846,1725.2904254820148,1312182
2018-09-10,1726.4937744140625,1736.9899789765664,1721.1004260859636,1729.5222659068913,1530539
2018-09-11,1697.867431640625,1733.339066437271,1694.506920460746,1733.339066437271,3679745
2018-09-12,1695.958740234375,1716.660855633092,1692.681285123696,1702.9287258943746,2307661
2018-09-14,1713.7567138671875,1718.8597715447365,1674.5513302320285,1696.0002366464387,3642038
2018-09-17,1721.0174560546875,1724.046150272819,1704.754557216764,1717.5740914423009,1033857
2018-09-18,1718.1961669921875,1724.8756613978783,1707.285090424107,1720.0630950983,1456507
2018-09-19,1724.12890625,1733.339166671954,1714.9603762122215,1719.1504309029287,1301268
2018-09-21,1745.080322265625,1759.891370273058,1701.1037816600276,1723.3825441099207,4508530
2018-09-24,1824.155029296875,1834.1535089808815,1740.931466071786,1754.912767018577,3032226
2018-09-25,1811.5009765625,1835.314640330329,1787.1065312539254,1829.5064197735583,2868778
2018-09-26,1777.4404296875,1824.6115739175766,1771.5908820628201,1814.6546212631831,1970951
2018-09-27,1816.1895751953125,1833.4896573891433,1772.171510299772,1777.2328392492325,3311802
2018-09-28,1811.916259765625,1817.1436999653974,1791.2971936647205,1807.186748184765,2904371
2018-10-01,1871.5335693359375,1888.4603061500193,1817.4341724280189,1817.8903706532674,3772208
2018-10-03,1794.616455078125,1871.0774780862112,1788.6007957805084,1867.1777118840823,3902322
2018-10-04,1713.2593994140625,1789.4714398776223,1706.2480869734118,1789.4301146417754,4762419
2018-10-05,1744.6649169921875,1759.0610875831674,1676.8332994540804,1700.9788818610816,3417624
2018-10-08,1723.838623046875,1760.8866961938218,1699.4439722120665,1744.66512344693,2010154
2018-10-09,1735.662109375,1748.8134572782694,1703.6338440741838,1726.1615615504836,1867130
2018-10-10,1695.6685791015625,1747.4032119905214,1683.5543100897783,1742.466264755315,2749573
2018-10-11,1642.8555908203125,1670.278737280168,1610.537023875214,1647.045848733797,4700256
2018-10-12,1591.701904296875,1641.2377034669546,1579.0067490887839,1641.2377034669546,9373289
2018-10-15,1617.58935546875,1622.6093578203484,1593.111855604001,1609.7067707665426,2638151
2018-10-16,1628.21044921875,1636.1759897438103,1605.558345228496,1624.6425012699717,2815425
2018-10-17,1600.9117431640625,1650.3645780352526,1593.1121115272424,1634.5994060982644,2779207
2018-10-19,1587.4696044921875,1600.5796284856428,1551.6661546930422,1600.5796284856428,3428776
2018-10-22,1579.00634765625,1589.7930436728193,1565.68888629009,1588.1335519779625,1778496
2018-10-23,1532.9832763671875,1578.1749355980041,1527.4538233369512,1569.859999161766,2752811
2018-10-24,1537.015869140625,1558.2189552445395,1505.9179892214145,1539.9677119239911,2735913
2018-10-25,1540.757568359375,1560.6302847651714,1517.5173639323154,1533.2741263112182,2507233
2018-10-26,1495.9403076171875,1541.5062033505155,1489.2883579627276,1541.5062033505155,2285970
2018-10-29,1555.7244873046875,1561.5033270821637,1483.675548338089,1503.922396699561,2609483
2018-10-30,1575.513916015625,1587.6537007508846,1534.1054993357257,1552.398356238374,2404883
2018-10-31,1611.5594482421875,1616.3405367599323,1559.4247351569752,1579.837944993883,2769190
2018-11-01,1609.56396484375,1616.714790519411,1580.9190468549205,1616.1327855170089,2769759
2018-11-02,1591.021484375,1625.2374683808698,1583.9954036310855,1608.2749776166509,1818635
2018-11-05,1572.2298583984375,1602.5793787583275,1567.157767076787,1588.152983216163,1713366
2018-11-06,1607.02783203125,1611.0190423881543,1572.3545853708385,1574.84906646873,1398710
2018-11-07,1614.885498046875,1620.5812095504407,1610.6032852227827,1613.0977663046972,144530
2018-11-09,1587.487548828125,1631.3488364576808,1583.9953162901213,1630.5589581338204,2570479
2018-11-12,1592.1856689453125,1618.1698467080198,1586.9057043240691,1586.9057043240691,2552008
2018-11-13,1608.8985595703125,1612.2661493737662,1582.3323786788433,1592.3103022438177,1418432
2018-11-14,1563.748779296875,1604.699847481061,1554.8933503437072,1600.6255077067574,2422318
2018-11-15,1557.262939453125,1579.0065197807878,1544.5826606607834,1549.9042405852492,1829123
2018-11-16,1568.6956787109375,1579.6714542445168,1555.1007797495274,1570.6912834898314,1829729
2018-11-19,1581.8751220703125,1585.9494614311814,1550.1537191551836,1579.0065094543618,1740628
2018-11-20,1561.7528076171875,1581.5007800281596,1558.3852180373601,1581.5007800281596,1190182
2018-11-21,1506.666259765625,1555.765992771612,1495.4827125105703,1555.7243774953004,3840461
2018-11-22,1507.1239013671875,1536.2676937783385,1504.9619366114243,1513.318488646259,3194219
2018-11-26,1535.0203857421875,1546.5781676175313,1483.8003979104756,1512.4869284388653,4333177
2018-11-27,1571.7305908203125,1578.091536405343,1526.081577299157,1541.5889513984177,3344839
2018-11-28,1649.60009765625,1653.8406945215543,1565.2866301844272,1570.6913383364583,5313249
2018-11-29,1630.1849365234375,1660.4928398452234,1615.2180506359994,1660.4928398452234,4035441
2018-11-30,1636.5875244140625,1655.5040066599256,1629.6029568231427,1634.7166635326037,5268901
2018-12-03,1648.353271484375,1654.6726038421236,1636.6292296165893,1649.683641217474,1610576
2018-12-04,1672.009033203125,1679.118344712447,1638.8740306113993,1648.8519546942694,3270615
2018-12-05,1668.60009765625,1677.9544024269653,1650.5151084328672,1667.9764773382024,2501539
2018-12-06,1656.9171142578125,1677.1224476081459,1646.0245693305471,1661.3240705607711,2321216
2018-12-07,1658.9962158203125,1666.2302720248904,1640.5370959892878,1650.5566358326842,1680420
2018-12-10,1642.8651123046875,1672.1336467241501,1629.727472689873,1642.1998768176015,2010786
2018-12-11,1662.987060546875,1671.3019958496095,1630.558812866211,1638.042254638672,2942014
2018-12-12,1676.956298828125,1681.2800248595386,1650.4731470085014,1663.9017886743557,2219993
2018-12-13,1648.5194091796875,1687.6827426213517,1641.7843304286887,1682.9432690745332,3748429
2018-12-14,1654.464599609375,1662.1143010954922,1642.407940886251,1648.8520171003345,2473761
2018-12-17,1658.248046875,1667.0618604346157,1650.515114303423,1662.1560269483841,1227921
2018-12-18,1652.8846435546875,1664.6502990856256,1643.3640817950584,1656.2522334613059,1768742
2018-12-19,1636.753662109375,1650.3486647147404,1629.7691965331437,1650.3486647147404,2498833
2018-12-20,1624.780517578125,1642.117143190313,1618.0869518174454,1624.572644125939,1940277
2018-12-21,1576.3458251953125,1621.4127439394003,1568.654508333036,1619.749756509719,3729956
2018-12-24,1595.2203369140625,1612.1828252220405,1583.9951742618134,1584.6604096859203,1864116
2018-12-26,1570.8575439453125,1597.964314356199,1555.1007820751513,1597.964314356199,2446614
2018-12-27,1587.2796630859375,1614.5110784167337,1556.6391443039415,1587.3212783661052,4968201
2018-12-28,1576.5535888671875,1596.4678213509505,1574.0174926132029,1592.3103530661824,2239130
2018-12-31,1574.05908203125,1587.321365041457,1568.3217555924082,1586.4898713981665,1879740
2019-01-01,1582.1658935546875,1588.1526062344644,1567.3652684565266,1576.5116970788192,1094883
2019-01-02,1599.2117919921875,1608.4828650723086,1579.837949173104,1583.9954174604018,2100463
2019-01-03,1579.796142578125,1617.213352632615,1574.1004320144107,1595.636135434797,2611668
2019-01-04,1560.5885009765625,1580.8353466982676,1530.7794803369463,1579.8375951331873,4280862
2019-01-07,1578.091552734375,1587.154852292391,1564.0392921169748,1573.0194626241355,1856423
2019-01-08,1574.474609375,1585.1592809017275,1565.9518007193317,1584.3277873743452,1691756
2019-01-09,1568.98681640625,1595.636227030668,1552.149070915176,1585.990921518634,2414376
2019-01-10,1570.3173828125,1583.9954128375136,1556.639251286796,1571.5230080120214,3053461
2019-01-11,1532.0689697265625,1559.0509034282773,1525.7911508218074,1554.8934343524686,9209862
2019-01-14,1507.705810546875,1539.0946947868554,1505.0034562745589,1538.2632011646042,3615370
2019-01-15,1553.063720703125,1554.352474827966,1503.3403649351958,1505.0033520645488,7711653
2019-01-16,1555.0179443359375,1559.0506684314746,1535.7688451162314,1554.8931999823242,2359280
2019-01-17,1578.4747314453125,1581.5578118876103,1559.3093838829232,1564.8922922681413,2625816
2019-01-18,1583.76611328125,1586.724182168965,1563.2258387135619,1567.392218880709,1683728
2019-01-21,1590.4737548828125,1609.889125080663,1579.4328486160844,1584.890846740901,2409803
2019-01-22,1584.807373046875,1598.4314129675397,1574.891370003206,1589.140366816729,2457093
2019-01-23,1562.8924560546875,1588.3073742302843,1558.2261307660992,1584.0576869445747,2578169
2019-01-24,1584.515869140625,1587.5989493627283,1562.3923527385464,1570.5584974561607,1962927
2019-01-25,1600.5565185546875,1612.3889966021393,1584.0576137161067,1584.890889683343,2327080
2019-01-28,1629.054443359375,1634.8873748701246,1604.4728034212158,1610.7223728970189,2769033
2019-01-29,1652.1778564453125,1657.427535511434,1613.7638562709308,1634.8873808325322,2557626
2019-01-30,1651.0531005859375,1657.8026158988725,1628.762967399059,1649.5531630860576,2429575
2019-01-31,1678.301025390625,1683.0090547250895,1654.052716241764,1655.7192680969194,4094319
2019-02-01,1691.508056640625,1695.5078209009973,1664.9682445253957,1674.4676083551071,3064163
2019-02-04,1708.423828125,1712.756821899963,1685.7170609910377,1691.508287517723,1590764
2019-02-05,1703.67431640625,1712.38200904964,1689.883559295703,1708.2156294655774,1111404
2019-02-06,1728.8807373046875,1738.921751769813,1700.7576779684446,1708.132047021392,1789812
2019-02-07,1735.630126953125,1748.1709687520115,1722.3811227679635,1728.8390103835666,1339945
2019-02-08,1717.714599609375,1741.1297302396379,1709.0486129320398,1729.0472315133995,1684474
2019-02-11,1721.464599609375,1746.5462855619394,1707.298909316172,1716.5483531763334,1778730
2019-02-12,1709.5489501953125,1724.8811456711214,1681.5507980503976,1724.8811456711214,2422903
2019-02-14,1703.7154541015625,1729.04705540145,1694.0911809205031,1716.5896245329557,1724085
2019-02-15,1691.2999267578125,1709.8820186221433,1675.6760048040283,1707.3821911095379,1930065
2019-02-18,1641.803466796875,1701.5076007604264,1635.4288861275202,1697.8828711149486,2942184
2019-02-19,1587.2239990234375,1642.386823750801,1576.5580266547518,1641.553547838193,4408554
2019-02-20,1595.5150146484375,1611.3889610827289,1567.641976740625,1595.7233336214952,4645778
2019-02-21,1595.0570068359375,1616.5555700528137,1580.7664036608596,1595.515349360116,4683919
2019-02-22,1604.5977783203125,1608.222508189421,1587.4739176623943,1597.5565358415897,2271955
2019-02-25,1654.177490234375,1658.2188575586465,1608.6389469934509,1610.3054986090876,2934880
2019-02-26,1698.7998046875,1704.1744961214945,1643.4286530830734,1653.2196464529434,6453309
2019-02-27,1714.9652099609375,1729.0057868041836,1684.8838686174506,1699.8828348069235,4732082
2019-02-28,1652.760986328125,1726.0060574810766,1647.8863428244172,1716.548294966736,8454295
2019-03-01,1662.7188720703125,1670.7183009481585,1650.1780281763913,1662.4272458277635,4148548
2019-03-05,1656.6358642578125,1672.3847997561172,1647.0531910155628,1670.7182478879,2449622
2019-03-06,1666.2183837890625,1679.0508523341737,1654.0942810971992,1657.6357034904597,2635047
2019-03-07,1677.6343994140625,1686.592115281699,1666.7184038193668,1670.7181688010528,2539884
2019-03-08,1685.4671630859375,1694.0499457512203,1674.9263040701048,1687.383738389681,2031071
2019-03-11,1678.884033203125,1694.0496112689532,1669.5929881838028,1690.633201014369,3111689
2019-03-12,1676.92626953125,1687.2173096532576,1669.0518519057696,1678.2595925249566,2658550
2019-03-13,1666.9683837890625,1679.8008525757768,1648.7196218283273,1677.3843322006412,1833163
2019-03-14,1656.052734375,1673.0515850327508,1650.7197476582971,1670.6766670701427,1905495
2019-03-15,1699.8411865234375,1724.006188405401,1659.0523705858382,1665.6352707525064,5184318
2019-03-18,1685.55029296875,1720.3812613529813,1675.71759805122,1702.3824230823682,2349915
2019-03-19,1685.55029296875,1691.5498379134642,1662.4684927702212,1691.5498379134642,2373993
2019-03-20,1679.0926513671875,1703.8826095159814,1666.5518083222626,1689.8835336387742,3091165
2019-03-22,1671.2598876953125,1679.8842732186324,1652.6361910218816,1679.0509972894565,3148149
2019-03-25,1653.427734375,1673.051422860981,1647.5530984868208,1673.051422860981,2429205
